,center_id,name,address,state_name,district_name,block_name,pincode,lat,long,from,to,fee_type,sessions,vaccine_fees,session_id,date,available_capacity,min_age_limit,vaccine,slots,available_capacity_dose1,available_capacity_dose2
98,632961,Rouse Avenue Court,Rouse Avenue Court Complex,Delhi,Central Delhi,Not Applicable,110001,28,77,09:00:00,18:00:00,Free,"{'session_id': 'e27c9ffc-6fdd-408c-9a9c-2754cc0a3fb1', 'date': '25-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}",,e27c9ffc-6fdd-408c-9a9c-2754cc0a3fb1,25-05-2021,0,45,COVAXIN,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']",0,0
99,580273,MAMC SITE 1,MAMC Campus,Delhi,Central Delhi,Not Applicable,110006,28,77,09:00:00,17:00:00,Free,"{'session_id': '5c3cdcd1-593b-4fc0-9be1-95455ef3fcb4', 'date': '20-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}",,5c3cdcd1-593b-4fc0-9be1-95455ef3fcb4,20-05-2021,0,45,COVAXIN,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
99,580273,MAMC SITE 1,MAMC Campus,Delhi,Central Delhi,Not Applicable,110006,28,77,09:00:00,17:00:00,Free,"{'session_id': '7bfa668b-d5b1-487b-9f54-987cc36c7cf1', 'date': '21-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}",,7bfa668b-d5b1-487b-9f54-987cc36c7cf1,21-05-2021,0,45,COVAXIN,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
99,580273,MAMC SITE 1,MAMC Campus,Delhi,Central Delhi,Not Applicable,110006,28,77,09:00:00,17:00:00,Free,"{'session_id': '0482971e-b354-4b70-ae3f-b0cdb9639eb6', 'date': '22-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}",,0482971e-b354-4b70-ae3f-b0cdb9639eb6,22-05-2021,0,45,COVAXIN,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
99,580273,MAMC SITE 1,MAMC Campus,Delhi,Central Delhi,Not Applicable,110006,28,77,09:00:00,17:00:00,Free,"{'session_id': '456d2e65-0bf6-4838-900a-edef3fc6f730', 'date': '23-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}",,456d2e65-0bf6-4838-900a-edef3fc6f730,23-05-2021,0,45,COVAXIN,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
99,580273,MAMC SITE 1,MAMC Campus,Delhi,Central Delhi,Not Applicable,110006,28,77,09:00:00,17:00:00,Free,"{'session_id': '5dc5cf0c-e71f-4f20-9d95-f24101c80cd1', 'date': '24-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}",,5dc5cf0c-e71f-4f20-9d95-f24101c80cd1,24-05-2021,0,45,COVAXIN,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
99,580273,MAMC SITE 1,MAMC Campus,Delhi,Central Delhi,Not Applicable,110006,28,77,09:00:00,17:00:00,Free,"{'session_id': '38addac5-d567-4cd9-a785-447a9752e503', 'date': '25-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}",,38addac5-d567-4cd9-a785-447a9752e503,25-05-2021,0,45,COVAXIN,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
99,580273,MAMC SITE 1,MAMC Campus,Delhi,Central Delhi,Not Applicable,110006,28,77,09:00:00,17:00:00,Free,"{'session_id': '84adcc1e-ac1d-4002-b9da-27a4365af0d8', 'date': '26-05-2021', 'available_capacity': 2, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 1, 'available_capacity_dose2': 1}",,84adcc1e-ac1d-4002-b9da-27a4365af0d8,26-05-2021,2,45,COVAXIN,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",1,1
100,4758,Polyclinic Clinic Tank Road,"Gali No. 4, Community Centre, Tank Road, Delhi-05",Delhi,Central Delhi,Not Applicable,110005,28,77,09:00:00,17:00:00,Free,"{'session_id': 'af8e0f75-9dbb-4b4c-929f-b6d8c05bcecb', 'date': '20-05-2021', 'available_capacity': 4, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 4}",,af8e0f75-9dbb-4b4c-929f-b6d8c05bcecb,20-05-2021,4,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,4
100,4758,Polyclinic Clinic Tank Road,"Gali No. 4, Community Centre, Tank Road, Delhi-05",Delhi,Central Delhi,Not Applicable,110005,28,77,09:00:00,17:00:00,Free,"{'session_id': 'a49cde92-5140-4d73-9367-9404b29c540b', 'date': '22-05-2021', 'available_capacity': 5, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 5}",,a49cde92-5140-4d73-9367-9404b29c540b,22-05-2021,5,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,5
100,4758,Polyclinic Clinic Tank Road,"Gali No. 4, Community Centre, Tank Road, Delhi-05",Delhi,Central Delhi,Not Applicable,110005,28,77,09:00:00,17:00:00,Free,"{'session_id': '6117adea-2a9a-4eb2-a627-08258d10e96e', 'date': '24-05-2021', 'available_capacity': 26, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 1, 'available_capacity_dose2': 25}",,6117adea-2a9a-4eb2-a627-08258d10e96e,24-05-2021,26,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",1,25
100,4758,Polyclinic Clinic Tank Road,"Gali No. 4, Community Centre, Tank Road, Delhi-05",Delhi,Central Delhi,Not Applicable,110005,28,77,09:00:00,17:00:00,Free,"{'session_id': 'b9521b6a-9203-42b4-bbde-893f44967340', 'date': '25-05-2021', 'available_capacity': 35, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 14, 'available_capacity_dose2': 21}",,b9521b6a-9203-42b4-bbde-893f44967340,25-05-2021,35,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",14,21
101,7936,CGHS Paharganj PHC,Chitragupta Rd Near Police Station Chuna Mandi Paharganj New Delhi Delhi 110055,Delhi,Central Delhi,Not Applicable,110055,28,77,09:00:00,17:00:00,Free,"{'session_id': '9ee119a3-c0a6-45b8-9c96-535fe460b0a9', 'date': '20-05-2021', 'available_capacity': 2, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 2}",,9ee119a3-c0a6-45b8-9c96-535fe460b0a9,20-05-2021,2,45,COVAXIN,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,2
102,560694,LNJP Hospital Site 2,"JLNMarg, New Delhi-",Delhi,Central Delhi,Not Applicable,110006,28,77,09:00:00,21:00:00,Free,"{'session_id': 'e97629ae-6745-415a-975d-64502027cf05', 'date': '20-05-2021', 'available_capacity': 158, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM'], 'available_capacity_dose1': 73, 'available_capacity_dose2': 85}",,e97629ae-6745-415a-975d-64502027cf05,20-05-2021,158,45,COVISHIELD,"['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM']",73,85
102,560694,LNJP Hospital Site 2,"JLNMarg, New Delhi-",Delhi,Central Delhi,Not Applicable,110006,28,77,09:00:00,21:00:00,Free,"{'session_id': '554aa149-ba53-40ba-9561-44f7fe031ee1', 'date': '21-05-2021', 'available_capacity': 187, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM'], 'available_capacity_dose1': 92, 'available_capacity_dose2': 95}",,554aa149-ba53-40ba-9561-44f7fe031ee1,21-05-2021,187,45,COVISHIELD,"['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM']",92,95
102,560694,LNJP Hospital Site 2,"JLNMarg, New Delhi-",Delhi,Central Delhi,Not Applicable,110006,28,77,09:00:00,21:00:00,Free,"{'session_id': 'a7e86448-1dc0-4b81-b366-158612314096', 'date': '22-05-2021', 'available_capacity': 181, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM'], 'available_capacity_dose1': 92, 'available_capacity_dose2': 89}",,a7e86448-1dc0-4b81-b366-158612314096,22-05-2021,181,45,COVISHIELD,"['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM']",92,89
102,560694,LNJP Hospital Site 2,"JLNMarg, New Delhi-",Delhi,Central Delhi,Not Applicable,110006,28,77,09:00:00,21:00:00,Free,"{'session_id': '45cdb815-272c-4f3c-b679-540940239964', 'date': '24-05-2021', 'available_capacity': 194, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM'], 'available_capacity_dose1': 100, 'available_capacity_dose2': 94}",,45cdb815-272c-4f3c-b679-540940239964,24-05-2021,194,45,COVISHIELD,"['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM']",100,94
102,560694,LNJP Hospital Site 2,"JLNMarg, New Delhi-",Delhi,Central Delhi,Not Applicable,110006,28,77,09:00:00,21:00:00,Free,"{'session_id': '85e4768c-1685-41da-97bb-3c2eef100912', 'date': '25-05-2021', 'available_capacity': 197, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM'], 'available_capacity_dose1': 98, 'available_capacity_dose2': 99}",,85e4768c-1685-41da-97bb-3c2eef100912,25-05-2021,197,45,COVISHIELD,"['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM']",98,99
102,560694,LNJP Hospital Site 2,"JLNMarg, New Delhi-",Delhi,Central Delhi,Not Applicable,110006,28,77,09:00:00,21:00:00,Free,"{'session_id': '1c7635c5-c111-4af7-bbca-352606e75fcc', 'date': '26-05-2021', 'available_capacity': 200, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM'], 'available_capacity_dose1': 100, 'available_capacity_dose2': 100}",,1c7635c5-c111-4af7-bbca-352606e75fcc,26-05-2021,200,45,COVISHIELD,"['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM']",100,100
103,673118,A And U Tibbia College Site 2,"Karol Bagh, New Delhi-5",Delhi,Central Delhi,Not Applicable,110005,28,77,09:00:00,18:00:00,Free,"{'session_id': '4862021b-367a-4eea-9228-807e0ea36a44', 'date': '20-05-2021', 'available_capacity': 5, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 5}",,4862021b-367a-4eea-9228-807e0ea36a44,20-05-2021,5,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']",0,5
103,673118,A And U Tibbia College Site 2,"Karol Bagh, New Delhi-5",Delhi,Central Delhi,Not Applicable,110005,28,77,09:00:00,18:00:00,Free,"{'session_id': 'c9a9e72a-3e94-41ec-8833-2e9d999c0d14', 'date': '21-05-2021', 'available_capacity': 7, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 7}",,c9a9e72a-3e94-41ec-8833-2e9d999c0d14,21-05-2021,7,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']",0,7
103,673118,A And U Tibbia College Site 2,"Karol Bagh, New Delhi-5",Delhi,Central Delhi,Not Applicable,110005,28,77,09:00:00,18:00:00,Free,"{'session_id': 'eb30068b-66ac-4100-8ee2-75a3c6c14d67', 'date': '22-05-2021', 'available_capacity': 3, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 3}",,eb30068b-66ac-4100-8ee2-75a3c6c14d67,22-05-2021,3,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']",0,3
103,673118,A And U Tibbia College Site 2,"Karol Bagh, New Delhi-5",Delhi,Central Delhi,Not Applicable,110005,28,77,09:00:00,18:00:00,Free,"{'session_id': 'c734e9cb-e3d3-42a7-b80a-8fd67c3320ac', 'date': '24-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 50}",,c734e9cb-e3d3-42a7-b80a-8fd67c3320ac,24-05-2021,50,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']",0,50
103,673118,A And U Tibbia College Site 2,"Karol Bagh, New Delhi-5",Delhi,Central Delhi,Not Applicable,110005,28,77,09:00:00,18:00:00,Free,"{'session_id': '4e0ae56d-9d40-4bd6-82d7-32ab53d5da05', 'date': '25-05-2021', 'available_capacity': 111, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM'], 'available_capacity_dose1': 42, 'available_capacity_dose2': 69}",,4e0ae56d-9d40-4bd6-82d7-32ab53d5da05,25-05-2021,111,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']",42,69
103,673118,A And U Tibbia College Site 2,"Karol Bagh, New Delhi-5",Delhi,Central Delhi,Not Applicable,110005,28,77,09:00:00,18:00:00,Free,"{'session_id': '082fdb21-2a19-4dd4-a18b-2f30a47e83c9', 'date': '26-05-2021', 'available_capacity': 154, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM'], 'available_capacity_dose1': 54, 'available_capacity_dose2': 100}",,082fdb21-2a19-4dd4-a18b-2f30a47e83c9,26-05-2021,154,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']",54,100
104,693754,Sarvodhya V Mori G NO.1 SITE 4,Mori Gate No.1,Delhi,Central Delhi,Not Applicable,110006,28,77,09:00:00,17:00:00,Free,"{'session_id': '4bc504ca-ece9-44d3-849d-8f1918bfbc2c', 'date': '20-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}",,4bc504ca-ece9-44d3-849d-8f1918bfbc2c,20-05-2021,0,18,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
105,4383,Lady Reading Health School PHC,Ram Chand Lohiya MCH Centre Bara Hindu Roa Delhi- 6,Delhi,Central Delhi,Not Applicable,110006,28,77,09:00:00,17:00:00,Free,"{'session_id': 'f072f069-adc7-47f3-a440-253aa5b6fdc9', 'date': '20-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}",,f072f069-adc7-47f3-a440-253aa5b6fdc9,20-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
105,4383,Lady Reading Health School PHC,Ram Chand Lohiya MCH Centre Bara Hindu Roa Delhi- 6,Delhi,Central Delhi,Not Applicable,110006,28,77,09:00:00,17:00:00,Free,"{'session_id': '5abc1b68-d65a-48f2-9b33-db9e25de255c', 'date': '22-05-2021', 'available_capacity': 1, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 1}",,5abc1b68-d65a-48f2-9b33-db9e25de255c,22-05-2021,1,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,1
105,4383,Lady Reading Health School PHC,Ram Chand Lohiya MCH Centre Bara Hindu Roa Delhi- 6,Delhi,Central Delhi,Not Applicable,110006,28,77,09:00:00,17:00:00,Free,"{'session_id': '4bccb20a-2622-40b1-8ae2-8b6801dd95ea', 'date': '24-05-2021', 'available_capacity': 9, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 9, 'available_capacity_dose2': 0}",,4bccb20a-2622-40b1-8ae2-8b6801dd95ea,24-05-2021,9,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",9,0
105,4383,Lady Reading Health School PHC,Ram Chand Lohiya MCH Centre Bara Hindu Roa Delhi- 6,Delhi,Central Delhi,Not Applicable,110006,28,77,09:00:00,17:00:00,Free,"{'session_id': '41b2b5ce-9301-4f91-9059-b77969417d72', 'date': '25-05-2021', 'available_capacity': 38, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 18, 'available_capacity_dose2': 20}",,41b2b5ce-9301-4f91-9059-b77969417d72,25-05-2021,38,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",18,20
106,692174,Hindu Rao Hospital SITE 6,HINDU RAO HOSPITAL MALKA GANJ,Delhi,Central Delhi,Not Applicable,110007,28,77,09:00:00,21:00:00,Free,"{'session_id': '6ea062a2-c866-4408-a2b1-6df51a6dd887', 'date': '20-05-2021', 'available_capacity': 1, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM'], 'available_capacity_dose1': 1, 'available_capacity_dose2': 0}",,6ea062a2-c866-4408-a2b1-6df51a6dd887,20-05-2021,1,45,COVAXIN,"['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM']",1,0
106,692174,Hindu Rao Hospital SITE 6,HINDU RAO HOSPITAL MALKA GANJ,Delhi,Central Delhi,Not Applicable,110007,28,77,09:00:00,21:00:00,Free,"{'session_id': 'ab9b87d8-7579-4df6-86ac-e94e0ef43d66', 'date': '21-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}",,ab9b87d8-7579-4df6-86ac-e94e0ef43d66,21-05-2021,0,45,COVAXIN,"['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM']",0,0
106,692174,Hindu Rao Hospital SITE 6,HINDU RAO HOSPITAL MALKA GANJ,Delhi,Central Delhi,Not Applicable,110007,28,77,09:00:00,21:00:00,Free,"{'session_id': 'fb0a25c4-6c77-40e2-807f-859e18f0c583', 'date': '22-05-2021', 'available_capacity': 1, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 1}",,fb0a25c4-6c77-40e2-807f-859e18f0c583,22-05-2021,1,45,COVAXIN,"['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM']",0,1
106,692174,Hindu Rao Hospital SITE 6,HINDU RAO HOSPITAL MALKA GANJ,Delhi,Central Delhi,Not Applicable,110007,28,77,09:00:00,21:00:00,Free,"{'session_id': '62620e73-052a-458e-a6e3-e5d4b30cb25d', 'date': '24-05-2021', 'available_capacity': 1, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM'], 'available_capacity_dose1': 1, 'available_capacity_dose2': 0}",,62620e73-052a-458e-a6e3-e5d4b30cb25d,24-05-2021,1,45,COVAXIN,"['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM']",1,0
106,692174,Hindu Rao Hospital SITE 6,HINDU RAO HOSPITAL MALKA GANJ,Delhi,Central Delhi,Not Applicable,110007,28,77,09:00:00,21:00:00,Free,"{'session_id': 'ffcebf50-059e-40b3-9013-b6805d1b6392', 'date': '25-05-2021', 'available_capacity': 34, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM'], 'available_capacity_dose1': 33, 'available_capacity_dose2': 1}",,ffcebf50-059e-40b3-9013-b6805d1b6392,25-05-2021,34,45,COVAXIN,"['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM']",33,1
106,692174,Hindu Rao Hospital SITE 6,HINDU RAO HOSPITAL MALKA GANJ,Delhi,Central Delhi,Not Applicable,110007,28,77,09:00:00,21:00:00,Free,"{'session_id': 'be75d408-c6d1-4306-b3f7-41abafd57c2c', 'date': '26-05-2021', 'available_capacity': 166, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM'], 'available_capacity_dose1': 94, 'available_capacity_dose2': 72}",,be75d408-c6d1-4306-b3f7-41abafd57c2c,26-05-2021,166,45,COVAXIN,"['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM']",94,72
107,580265,Guru Nanak Eye SITE 1,"Garu Nanak Eye Hospital Maharaja Ranjeet Singh Marg, New Delhi-2",Delhi,Central Delhi,Not Applicable,110002,28,77,09:00:00,21:00:00,Free,"{'session_id': '209369f7-2b51-44ef-bb16-229264002c7c', 'date': '20-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}",,209369f7-2b51-44ef-bb16-229264002c7c,20-05-2021,0,45,COVAXIN,"['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM']",0,0
107,580265,Guru Nanak Eye SITE 1,"Garu Nanak Eye Hospital Maharaja Ranjeet Singh Marg, New Delhi-2",Delhi,Central Delhi,Not Applicable,110002,28,77,09:00:00,21:00:00,Free,"{'session_id': 'b04408d0-d8f4-4204-90f8-0118d25c5c7f', 'date': '21-05-2021', 'available_capacity': 1, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 1}",,b04408d0-d8f4-4204-90f8-0118d25c5c7f,21-05-2021,1,45,COVAXIN,"['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM']",0,1
